assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
45461549,164488,Leucojum aestivum,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,,,,Ongoing,
50025912,50025687,Amygdalus minutiflora,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025912,50025687,Amygdalus minutiflora,1.1,Housing & urban areas,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025912,50025687,Amygdalus minutiflora,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Unknown,"Slow, Significant Declines",,Ongoing,
50025912,50025687,Amygdalus minutiflora,7.1.2,Supression in fire frequency/intensity,1.2,Ecosystem degradation,,,,,,,Ongoing,
50025987,50025974,Amygdalus texana,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Leucaena leucocephala,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Tamarix ramosissima,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Triadica sebifera,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Pistia stratiotes,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Hydrilla verticillata,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Arundo donax,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Cenchrus ciliaris,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,7.1.2,Supression in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,1.1,Housing & urban areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
50025987,50025974,Amygdalus texana,2.3.3,"Agro-industry grazing, ranching or farming",1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50135655,50135652,Prunus besseyi,8.4.1,Unspecified species,2.2,Species disturbance,,,,Majority (50-90%),Unknown,,Ongoing,
50472010,50471966,Prunus hortulana,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
50472010,50471966,Prunus hortulana,8.1.1,Unspecified species,2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
50472010,50471966,Prunus hortulana,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
50472010,50471966,Prunus hortulana,1.2,Commercial & industrial areas,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
50472010,50471966,Prunus hortulana,1.1,Housing & urban areas,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
50472010,50471966,Prunus hortulana,9.5.4,Type Unknown/Unrecorded,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
50475935,50475932,Prunus maritima,1.3,Tourism & recreation areas,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
50475935,50475932,Prunus maritima,6.1,Recreational activities,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
50623779,50623767,Prunus murrayana,8.1.1,Unspecified species,2.2,Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
50636877,50636821,Prunus subcordata,8.2.1,Unspecified species,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
50672305,50669154,Prunus americana,8.4.1,Unspecified species,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
50672305,50669154,Prunus americana,2.3.4,Scale Unknown/Unrecorded,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
50672305,50669154,Prunus americana,8.2.1,Unspecified species,2.2,Species disturbance,,,,,,,Ongoing,
50673313,50673310,Prunus angustifolia,8.4.1,Unspecified species,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
50673950,50136459,Prunus emarginata,8.6,Diseases of unknown cause,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
50673950,50136459,Prunus emarginata,8.4.1,Unspecified species,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
50673950,50136459,Prunus emarginata,8.2.1,Unspecified species,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
50673974,50458195,Prunus harvardii,9.1.3,Type Unknown/Unrecorded,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
50673974,50458195,Prunus harvardii,8.1.1,Unspecified species,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
50673974,50458195,Prunus harvardii,9.5.4,Type Unknown/Unrecorded,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
50674005,50137962,Prunus mexicana,8.5.1,Unspecified species,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
51208054,51208029,Betula murrayana,8.2,Problematic native species/diseases,2.1,Species mortality,,,,Unknown,,,Ongoing,
53798707,19108751,Silene vulgaris,1.3,Tourism & recreation areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
53798707,19108751,Silene vulgaris,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
53798707,19108751,Silene vulgaris,2.3.1,Nomadic grazing,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
53798707,19108751,Silene vulgaris,5.3.1,Intentional use: (subsistence/small scale) [harvest],1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
53798707,19108751,Silene vulgaris,6.1,Recreational activities,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
56503810,56503729,Strumpfia maritima,1.3,Tourism & recreation areas,1.1,Ecosystem conversion,,,,Unknown,Causing/Could cause fluctuations,,Ongoing,
56503810,56503729,Strumpfia maritima,8.1.2,Named species,2.3.2,Competition,,Casuarina equisetifolia,,Unknown,Causing/Could cause fluctuations,,Ongoing,
56503810,56503729,Strumpfia maritima,8.1.2,Named species,2.3.2,Competition,,Scaevola taccada,,Unknown,Causing/Could cause fluctuations,,Ongoing,
56503835,56503710,Ernodea littoralis,8.1.2,Named species,2.3.2,Competition,,Casuarina equisetifolia,,Unknown,Causing/Could cause fluctuations,,Ongoing,
56503835,56503710,Ernodea littoralis,8.1.2,Named species,2.3.2,Competition,,Scaevola taccada,,Unknown,Causing/Could cause fluctuations,,Ongoing,
56503835,56503710,Ernodea littoralis,1.3,Tourism & recreation areas,1.1,Ecosystem conversion,,,,Unknown,Causing/Could cause fluctuations,,Ongoing,
56503835,56503710,Ernodea littoralis,11.5,Other impacts,2.1,Species mortality,,,,Unknown,Unknown,,Future,
56503835,56503710,Ernodea littoralis,11.4,Storms & flooding,2.1,Species mortality,,,,Unknown,Unknown,,Future,
56503850,56503696,Guettarda scabra,1.3,Tourism & recreation areas,1.1,Ecosystem conversion,,,,,,,Ongoing,
56503850,56503696,Guettarda scabra,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,,,,Ongoing,
56503860,56503706,Catesbaea parviflora,6.1,Recreational activities,1.2,Ecosystem degradation,,,,Unknown,Causing/Could cause fluctuations,,Ongoing,
56503860,56503706,Catesbaea parviflora,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Unknown,Causing/Could cause fluctuations,,Ongoing,
56503860,56503706,Catesbaea parviflora,8.1.2,Named species,1.1|1.2|2.3.2,Ecosystem conversion|Ecosystem degradation|Competition,,Scaevola sericea,,,,,Ongoing,
56503860,56503706,Catesbaea parviflora,8.1.2,Named species,1.1|1.2|2.3.2,Ecosystem conversion|Ecosystem degradation|Competition,,Casuarina equisetifolia,,,,,Ongoing,
56503890,62558,Cordia sebestena,1.3,Tourism & recreation areas,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
56503890,62558,Cordia sebestena,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Unknown,Unknown,,Ongoing,
56503890,62558,Cordia sebestena,8.2.2,Named species,2.2,Species disturbance,,Eurypepla calochroma ssp. floridensis,,,,,Ongoing,
56504046,56499094,Varronia bullata,1.3,Tourism & recreation areas,1.2,Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
56504046,56499094,Varronia bullata,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Unknown,Unknown,,Ongoing,
61580281,173010,Pyrus communis,8.3,Introduced genetic material,2.3.1,Hybridisation,,,,Unknown,Unknown,,Ongoing,
61788232,61788230,Tilia americana,11.1,Habitat shifting & alteration,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Future,
61788232,61788230,Tilia americana,8.4.1,Unspecified species,2.1,Species mortality,,,,Unknown,Unknown,A variety of insect and disease pests can affect the health of the tree but none our widespread and most are common to hardwood tree species. This is only a minor threat. ,Ongoing,
61918432,61918430,Fraxinus americana,8.1.2,Named species,2.1,Species mortality,,Agrilus planipennis,,Whole (>90%),Very Rapid Declines,,Ongoing,
61918522,61918519,Fraxinus latifolia,8.1.2,Named species,2.1,Species mortality,,Agrilus planipennis,,Unknown,Unknown,,Future,
61918522,61918519,Fraxinus latifolia,1.1,Housing & urban areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Unknown,Unknown,,Ongoing,
61918522,61918519,Fraxinus latifolia,5.3.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
61918721,61918683,Fraxinus nigra,8.1.2,Named species,2.1,Species mortality,,Agrilus planipennis,,Whole (>90%),Very Rapid Declines,,Ongoing,
61919002,61918934,Fraxinus pennsylvanica,8.1.2,Named species,2.1,Species mortality,,Agrilus planipennis,,Whole (>90%),Very Rapid Declines,,Ongoing,
61919114,61919112,Fraxinus quadrangulata,8.1.2,Named species,2.1,Species mortality,,Agrilus planipennis,,Whole (>90%),Very Rapid Declines,,Ongoing,
61957074,61957071,Frangula purshiana,5.2.4,Motivation Unknown/Unrecorded,2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
61960328,61960325,Salix nigra,11.1,Habitat shifting & alteration,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
61960328,61960325,Salix nigra,11.2,Droughts,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
61961056,61961045,Acer nigrum,8.1.2,Named species,2.1,Species mortality,,Anoplophora glabripennis,,Unknown,Unknown,,Future,
61961056,61961045,Acer nigrum,11.1,Habitat shifting & alteration,1.1|2.1,Ecosystem conversion|Species mortality,,,,Unknown,Unknown,,Future,
61966819,61966807,Ulmus glabra,5.3.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,,Unknown,Unknown,,Ongoing,
61966819,61966807,Ulmus glabra,8.1.2,Named species,2.1,Species mortality,,Ophiostoma ulmi,,Unknown,Unknown,,Ongoing,
61966819,61966807,Ulmus glabra,8.1.2,Named species,2.1,Species mortality,,Ophiostoma novo-ulmi,,Unknown,Unknown,,Ongoing,
61966819,61966807,Ulmus glabra,8.2.2,Named species,2.1,Species mortality,,Ophiostoma ulmi,,Unknown,Unknown,,Ongoing,
61966819,61966807,Ulmus glabra,8.2.2,Named species,2.1,Species mortality,,Ophiostoma novo-ulmi,,Unknown,Unknown,,Ongoing,
61966819,61966807,Ulmus glabra,8.3,Introduced genetic material,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
61966819,61966807,Ulmus glabra,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Unknown,Unknown,,Ongoing,
61966949,61966946,Ulmus crassifolia,11.1,Habitat shifting & alteration,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Future,
61966949,61966946,Ulmus crassifolia,8.4.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Ophiostoma ulmi,,Unknown,Unknown,,Ongoing,
61967384,61967382,Ulmus rubra,8.1.1,Unspecified species,2.1,Species mortality,,,,Unknown,Unknown,Ceratocystis ulmi,Ongoing,
61967384,61967382,Ulmus rubra,8.2,Problematic native species/diseases,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
61967384,61967382,Ulmus rubra,8.2.1,Unspecified species,2.1|2.2,Species mortality|Species disturbance,,,,Unknown,Unknown,Deer,Ongoing,
61967401,61967392,Ulmus thomasii,11.3,Temperature extremes,2.3.7,Reduced reproductive success,,,,Unknown,Unknown,,Ongoing,
61967401,61967392,Ulmus thomasii,8.1.1,Unspecified species,2.1,Species mortality,,,,Unknown,Unknown,"Ceratocystis ulmi
",Ongoing,
61983002,61982990,Quercus kelloggii,5.3.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,Unknown,Minority (<50%),Negligible declines,,Ongoing,
61983002,61982990,Quercus kelloggii,7.1.2,Supression in fire frequency/intensity,2.3.2,Competition,,,,Unknown,Unknown,,Ongoing,
61983002,61982990,Quercus kelloggii,7.1.1,Increase in fire frequency/intensity,2.1,Species mortality,,,,Unknown,Unknown,,Ongoing,
61983002,61982990,Quercus kelloggii,8.2.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Inonotus dryophila,,Minority (<50%),Unknown,,Ongoing,
61983002,61982990,Quercus kelloggii,8.2.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Laetiporus sulphureus,,Minority (<50%),Unknown,,Ongoing,
61983023,61983021,Quercus lobata,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
61983023,61983021,Quercus lobata,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
61983023,61983021,Quercus lobata,7.1.2,Supression in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
61983023,61983021,Quercus lobata,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
61983023,61983021,Quercus lobata,11.1,Habitat shifting & alteration,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
61987970,61987968,Celtis laevigata,11.1,Habitat shifting & alteration,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
61987970,61987968,Celtis laevigata,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
61987970,61987968,Celtis laevigata,2.1.3,Agro-industry farming,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
62002628,62002626,Elaeagnus angustifolia,1.1,Housing & urban areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),Unknown,,Ongoing,
62004469,62004455,Castanea dentata,8.1.2,Named species,2.1,Species mortality,,Cryphonectria parasitica,,Whole (>90%),Very Rapid Declines,,Ongoing,
62004696,62004694,Fagus grandifolia,11.1,Habitat shifting & alteration,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Future,
62018975,62018973,Hamamelis virginiana,5.2.1,Intentional use (species is the target),2.1|2.2,Species mortality|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
62019642,62019640,Carya myristiciformis,2.3.4,Scale Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
62019642,62019640,Carya myristiciformis,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Rapid Declines,,Ongoing,
62019642,62019640,Carya myristiciformis,5.3.2,Intentional use: (large scale) [harvest],1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Rapid Declines,,Ongoing,
62019642,62019640,Carya myristiciformis,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Rapid Declines,,Ongoing,
62019714,62019712,Juglans nigra,8.2,Problematic native species/diseases,2.1|2.2,Species mortality|Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
62020489,62020487,Sassafras albidum,8.1.1,Unspecified species,2.2,Species disturbance,,,,Unknown,Unknown,,Ongoing,
62077558,62077548,Gordonia lasianthus,5.3.5,Motivation Unknown/Unrecorded,"","",,,,,,,Ongoing,
62077558,62077548,Gordonia lasianthus,1.2,Commercial & industrial areas,"","",,,,,,,Ongoing,
62077558,62077548,Gordonia lasianthus,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
62085867,62085861,Stewartia malacodendron,7.3,Other ecosystem modifications,"","",,,,Unknown,Unknown,,Ongoing,
62085867,62085861,Stewartia malacodendron,7.2.11,Dams (size unknown),"","",,,,Unknown,Unknown,,Ongoing,
62086373,62086365,Stewartia ovata,5.3.5,Motivation Unknown/Unrecorded,"","",,,,Unknown,Unknown,,Ongoing,
62086373,62086365,Stewartia ovata,1.1,Housing & urban areas,"","",,,,Unknown,Unknown,,Ongoing,
62086373,62086365,Stewartia ovata,2.1.1,Shifting agriculture,"","",,,,Unknown,Unknown,,Ongoing,
63306495,164368,Osmunda regalis,1.2,Commercial & industrial areas,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,"Past, Unlikely to Return",
63306495,164368,Osmunda regalis,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
63306495,164368,Osmunda regalis,7.1.1,Increase in fire frequency/intensity,2.2,Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
63729730,30954,Quercus graciliformis,6.1,Recreational activities,2.2,Species disturbance,,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
63729730,30954,Quercus graciliformis,7.2.8,Abstraction of ground water (unknown use),1.2,Ecosystem degradation,,,,Unknown,Causing/Could cause fluctuations,,Ongoing,
63729730,30954,Quercus graciliformis,8.2.2,Named species,2.3.1,Hybridisation,,Quercus emoryi,,Unknown,Unknown,,Ongoing,
63729730,30954,Quercus graciliformis,7.1.3,Trend Unknown/Unrecorded,2.1|2.2,Species mortality|Species disturbance,,,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
64175905,64175902,Basiphyllaea corallicola,8.1.1,Unspecified species,"","",,,,,,"Exotic pest plant invasions, especially by Burmareed (Neyraudia reynaudiana) and Brazilian pepper tree (Schinus terebinthifolius)",Ongoing,
